CompanyID,CompanyName,Industry,Country,YearsOperating,Employees,MonthlyRevenue,MonthlyExpenses,MarketingBudget,NewCustomers,RepeatCustomers,CustomerSatisfaction,EmployeeTurnover,ProductInnovation,MarketShare,RevenueGrowth,ProfitMargin
BG-03912,Nova Corlum Systems,Finance,Nigeria,5,261.0,350323.78,242793.47,38732.44,155,513.5,7.71,18.56,7.06,19.02,16.62,30.694550623997042
BG-03913,Summit Tekzen Labs,Technology,Brazil,7,69.0,418364.03,274740.36,38119.11,104,92.0,6.63,15.83,7.68,9.72,29.96,34.32983232329988
BG-03914,Blue Marzen Works,Hospitality,France,31,166.0,362166.42,324198.07,44988.19,55,257.0,8.11,30.95,4.6,20.63,17.59,10.483674880735762
BG-03915,Summit Viasol Group,Education,Australia,1,153.0,166564.56,118531.85,11619.77,30,48.0,7.37,15.52,3.55,29.31,4.79,28.837292879109455
BG-03916,Bright Marora Works,Education,Germany,40,115.0,266263.58,227601.94,11356.21,39,97.0,7.91,17.94,6.29,10.84,26.26,14.52006316447785
BG-03917,Vertex Zencor Labs,Technology,Nigeria,19,197.0,1137666.92625,771512.19,47452.13,226,513.5,7.13,13.65,7.36,12.96,22.67,32.18470431033153
BG-03918,Summit Marcor Holdings,Logistics,India,25,158.0,121183.88,77446.56,12235.6,24,61.0,6.4,30.59,5.9,4.53,6.66,36.091698004718126
BG-03919,Summit Finsol Labs,Technology,South Africa,40,159.0,522452.28,358485.69,49977.91,158,245.0,8.37,9.94,7.64,19.0,37.65,31.384031858373746
BG-03920,Vertex Medmed Group,Retail,Brazil,4,826.5,169675.46,91085.0,7493.55,105,141.0,8.55,8.05,4.9,33.51,13.68,46.31810634254358
BG-03921,Vertex Soltek Holdings,Technology,Germany,15,443.0,404196.68,222311.15,14651.59,51,145.0,7.09,22.2,7.89,0.61,17.15,44.999263724778736
BG-03922,Blue Lummar Dynamics,Healthcare,Germany,19,160.0,684184.59,626610.95,63963.2,203,513.5,7.17,20.67,5.95,3.41,37.28,8.414927907101797
BG-03923,Summit Oralum Labs,Finance,France,38,308.0,323180.25,188759.83,10096.63,72,184.0,6.71,17.14,7.01,18.38,34.19,41.59301813771108
BG-03924,Vertex Medfin Dynamics,Technology,South Africa,8,170.0,328022.54,205053.64,20696.39,107,246.0,6.58,20.13,8.48,33.84,23.71,37.48794213958589
BG-03925,Bright Corlum Works,Healthcare,Nigeria,43,71.0,375338.2,264732.73,51363.64,69,168.0,7.45,1.0,6.11,5.95,11.82,29.46821559862546
BG-03926,Apex Medlum Systems,Education,United States,25,687.0,74316.72,60502.61,6435.18,7,30.0,6.13,18.94,7.66,5.71,6.06,18.588158896140737
BG-03927,Nova Finvia Group,Education,France,37,120.0,111601.81,88260.76,6210.16,8,21.0,8.91,17.73,7.05,10.15,20.76,20.914580148834506
BG-03928,Summit Tekvia Ventures,Retail,India,6,293.0,208573.44,161886.9,14580.01,26,57.0,6.83,25.22,5.52,2.04,11.29,22.38374166912144
BG-03929,Blue Marvia Works,Technology,United Kingdom,1,197.0,1137666.92625,818667.03125,92339.83000000002,213,112.0,8.06,20.02,9.985,19.0,17.88,28.039832014058252
BG-03930,Bright Zenzen Labs,Manufacturing,France,43,325.0,195002.52,137720.46,21657.35,7,37.0,7.59,24.4,5.81,33.79,8.12,29.375035768768527
BG-03931,Apex Fincor Group,Technology,Australia,5,361.0,596003.57,461295.54,79390.57,31,126.0,7.51,21.0,8.45,22.61,36.54,22.601883072613134
BG-03932,Blue Solsol Systems,Manufacturing,United States,42,561.0,797246.09,637029.28,57482.44,113,179.0,7.88,26.27,3.74,17.77,10.0,20.09628043456443
BG-03933,Nova Corvia Labs,Hospitality,France,25,147.0,503119.9,402008.25,12298.0,46,160.0,8.85,27.73,3.57,7.81,1.4,20.096929181294563
BG-03934,Vertex Medlum Dynamics,Retail,South Africa,24,190.0,390519.86,361223.37,18908.25,127,226.0,7.64,17.56,5.5,8.58,22.27,7.501920644957721
BG-03935,Apex Tekora Systems,Healthcare,Australia,11,341.0,277478.49,154006.32,32556.7,17,56.0,8.16,3.69,6.9,28.07,18.67,44.497924866176106
BG-03936,Summit Solmed Group,Education,Australia,5,174.0,146564.59,102657.66,10393.22,12,36.0,8.91,14.07,5.14,14.04,15.62,29.957392846389432
BG-03937,Apex Viamar Holdings,Real Estate,United Kingdom,32,53.0,145843.05,92580.44,19652.23,7,18.0,7.33,4.87,5.8,4.33,17.65,36.52049926273483
BG-03938,Bright Viafin Labs,Real Estate,South Africa,12,198.0,379215.56,255100.5,23064.56,40,164.0,6.91,7.95,6.5,4.5,11.35,32.72942175684985
BG-03939,Vertex Viacor Holdings,Manufacturing,Germany,37,355.0,250730.32,187542.96,5991.68,58,120.0,6.78,14.14,7.62,17.67,23.49,25.201323876585814
BG-03940,Bright Orasol Works,Healthcare,India,32,276.0,123336.88,114481.53,13949.77,9,20.0,7.46,17.85,8.3,20.49,27.14,7.179807045548749
BG-03941,Vertex Medcor Holdings,Retail,France,3,216.0,235020.19,187838.67,19867.64,33,85.0,7.77,19.03,3.3,5.41,10.67,20.075517767218205
BG-03942,Apex Medzen Labs,Real Estate,United Kingdom,41,128.0,523616.89,401666.27,65251.71,147,375.0,5.05,7.67,5.84,9.02,14.33,23.290047041836253
BG-03943,Nova Solcor Works,Education,United Kingdom,23,204.0,267313.32,196913.64,24172.07,17,54.0,7.03,6.36,6.21,13.6,33.07,26.33601647684447
BG-03944,Blue Viazen Holdings,Manufacturing,South Africa,22,472.0,242409.41,193840.47,8485.27,18,35.0,5.53,12.82,3.91,15.07,5.45,20.03591362233009
BG-03945,Apex Orasol Dynamics,Real Estate,United Kingdom,29,177.0,532309.2,401047.94,36994.77,16,117.0,8.96,15.88,6.96,5.47,29.37,24.658837382483707
BG-03946,Summit Medcor Holdings,Retail,Brazil,17,103.0,133943.66,88879.46,16851.01,11,23.0,6.16,22.01,6.83,6.09,21.83,33.644145605697204
BG-03947,Apex Finzen Dynamics,Education,Australia,41,64.0,231923.48,183640.29,27565.54,15,51.0,8.64,20.46,5.72,1.08,10.92,20.818586371677416
BG-03948,Vertex Lumsol Group,Retail,Brazil,6,208.0,488136.38,404333.37,23894.68,26,106.0,6.42,22.64,6.86,26.09,3.52,17.167950071658254
BG-03949,Summit Zenmar Group,Education,Brazil,5,103.0,80370.04,53492.2,7085.07,11,13.0,7.88,10.82,6.63,15.15,16.03,33.442611201885676
BG-03950,Blue Medvia Holdings,Real Estate,India,24,47.0,592569.69,302274.34,39944.37,226,435.0,7.79,20.17,6.63,26.67,21.29,48.989233654525925
BG-03951,Summit Solcor Holdings,Retail,South Africa,25,251.0,415264.97,288073.01,57464.04,98,462.0,5.88,22.06,5.64,7.93,17.44,30.629108927728716
BG-03952,Nova Medsol Dynamics,Technology,Nigeria,20,164.0,1137666.92625,818667.03125,50982.92,122,345.0,8.66,13.38,7.4,18.3,49.47,28.039832014058252
BG-03953,Apex Solfin Ventures,Real Estate,Germany,2,42.0,143047.27,88054.96,13344.15,6,44.0,8.06,8.46,6.65,17.31,-11.79,38.443452992846346
BG-03954,Summit Medvia Dynamics,Healthcare,Brazil,32,526.0,347866.87,200490.74,5868.73,145,128.0,7.8,6.12,6.3,1.23,32.07,42.3656699472416
BG-03955,Bright Tekcor Holdings,Hospitality,France,6,40.0,155987.61,131334.42,15024.74,28,60.0,6.58,33.07,5.35,15.97,7.5,15.80458217162246
BG-03956,Nova Viamed Works,Retail,Brazil,26,27.0,276183.71,221384.59,27043.01,162,390.0,6.62,11.75,3.48,21.24,-15.06,19.841546773341566
BG-03957,Nova Sollum Ventures,Technology,United States,4,320.0,426436.62,213467.91,41432.22,28,61.0,6.11,19.08,9.25,13.46,45.63,49.94146844142982
BG-03958,Nova Lumvia Holdings,Finance,Brazil,5,163.0,1137666.92625,818667.03125,92339.83000000002,123,336.0,7.63,28.83,6.87,9.98,18.6,28.039832014058252
BG-03959,Bright Zentek Group,Healthcare,United States,21,288.0,638117.45,431895.76,23029.76,226,466.0,8.17,15.85,7.0,35.215,27.01,32.31719960016765
BG-03960,Blue Lumvia Holdings,Energy,France,28,398.0,285952.1,251465.54,28950.35,30,105.0,8.47,14.84,7.17,3.58,27.75,12.06025764454955
BG-03961,Apex Finora Ventures,Hospitality,Canada,25,87.0,391005.33,327318.16,23400.2,226,300.0,6.22,22.31,6.25,12.42,15.73,16.288056738254703
BG-03962,Blue Corvia Holdings,Real Estate,Germany,38,71.0,109221.78,68620.74,14065.45,30,100.0,6.95,2.3,5.05,3.58,12.9,37.17302538010275
BG-03963,Apex Lumcor Group,Technology,United Kingdom,42,56.0,221085.67,172481.95,18140.78,15,71.0,9.84,16.46,8.24,17.67,27.93,21.98411140803472
BG-03964,Prime Viavia Holdings,Healthcare,Germany,44,337.0,363794.07,310012.63,24786.34,52,185.0,6.66,18.89,5.99,3.53,5.03,14.783484513642566
BG-03965,Bright Viazen Works,Energy,India,30,61.0,794927.24,597724.28,15447.57,108,91.0,6.35,11.2,7.13,8.51,7.67,24.807674221857077
BG-03966,Apex Viasol Labs,Education,Germany,13,71.0,135845.91,108827.54,10475.28,38,28.0,7.66,14.92,7.42,6.91,8.87,19.888983039680774
BG-03967,Apex Fintek Systems,Logistics,Nigeria,6,43.0,244806.39,230667.36,14420.22,164,396.0,6.86,17.88,7.68,12.59,14.96,5.775596788956378
BG-03968,Blue Corora Holdings,Manufacturing,United States,28,96.0,486350.5,395123.94,21988.38,39,77.0,7.87,8.87,5.27,3.96,16.77,18.75736942801539
BG-03969,Prime Medmed Systems,Real Estate,Germany,28,53.0,313501.68,181609.01,9968.89,103,125.0,7.13,9.76,7.43,9.33,12.01,42.07080166205169
BG-03970,Summit Zenmar Ventures,Education,South Africa,13,53.0,148986.25,92836.99,17188.53,226,442.0,7.97,27.06,6.72,6.57,3.73,37.68754499156801
BG-03971,Prime Zencor Holdings,Manufacturing,United Kingdom,21,212.0,505129.77,371983.4,65842.67,26,89.0,5.94,7.83,4.06,11.11,12.69,26.35884438171205
BG-03972,Apex Finzen Systems,Healthcare,Australia,10,221.0,900776.09,727602.83,92339.83000000002,127,281.0,9.08,14.33,6.85,19.59,11.7,19.224895278914435
BG-03973,Prime Marcor Dynamics,Finance,South Africa,20,34.0,675608.05,549283.54,44016.6,115,198.0,8.65,7.14,7.48,31.81,31.61,18.697898877907093
BG-03974,Blue Sollum Labs,Healthcare,Australia,38,646.0,196550.61,185705.9,12418.73,24,40.0,7.72,8.75,9.02,5.81,24.79,5.517515310687661
BG-03975,Nova Soltek Labs,Technology,France,22,40.0,266112.54,205603.36,36764.74,54,221.0,8.63,15.09,9.69,10.66,28.57,22.73819189430156
BG-03976,Vertex Viavia Ventures,Real Estate,South Africa,4,78.0,745109.33,437296.91,92339.83000000002,68,91.0,8.01,5.22,4.93,3.48,5.11,41.311040891140095
BG-03977,Apex Finmed Labs,Retail,Germany,19,374.0,497120.68,403828.29,56759.62,48,163.0,8.22,29.61,2.4,15.32,4.86,18.766547792781427
BG-03978,Bright Finsol Group,Hospitality,United States,1,51.0,117655.78,102911.43,9414.66,46,98.0,8.59,17.7,5.43,20.63,22.45,12.531768519999616
BG-03979,Vertex Corfin Works,Logistics,South Africa,9,264.0,88418.39,64289.98,2328.97,18,68.0,7.49,8.34,6.92,15.47,13.5,27.28890449147513
BG-03980,Apex Marsol Dynamics,Logistics,United Kingdom,3,117.0,452993.62,329147.36,29269.33,92,126.0,6.59,17.35,4.0,22.25,9.78,27.339515289420635
BG-03981,Bright Cortek Ventures,Logistics,Nigeria,19,323.0,234735.66,168622.84,28230.29,226,513.5,6.4,17.31,5.26,14.01,24.28,28.164796094466432
BG-03982,Bright Cormed Systems,Finance,France,41,229.0,135767.84,93276.86,17770.25,4,15.0,7.35,24.29,6.05,11.19,3.91,31.296793113892065
BG-03983,Blue Tekmar Dynamics,Logistics,Germany,38,154.0,323597.17,238598.28,16687.7,46,140.0,6.53,18.7,6.5,0.86,15.09,26.266882989118844
BG-03984,Summit Finora Labs,Manufacturing,Germany,39,341.0,610274.89,433589.74,74390.2,226,264.0,6.64,17.86,4.78,3.58,33.93,28.95173189904635
BG-03985,Vertex Viamed Works,Finance,Australia,38,100.0,58655.12,29352.43,3822.38,4,12.0,7.11,11.37,9.05,15.27,18.46,49.95759960937767
BG-03986,Vertex Viafin Dynamics,Healthcare,United Kingdom,20,826.5,502336.22,425898.53,17860.22,51,193.0,7.23,9.36,6.55,3.68,40.61,15.21644009663487
BG-03987,Bright Viatek Works,Retail,Canada,14,437.0,388017.09,264042.97,25778.3,50,129.0,7.81,16.79,5.34,4.81,22.47,31.95068547109614
BG-03988,Prime Orasol Holdings,Logistics,United Kingdom,15,421.0,412698.4,313268.97,23827.23,31,98.0,6.28,19.72,6.77,4.22,18.07,24.092516472077442
BG-03989,Blue Viazen Holdings,Education,France,38,223.0,453325.28,332855.44,10337.82,22,78.0,7.96,14.72,6.83,6.0,29.77,26.57470150352083
BG-03990,Blue Corsol Holdings,Hospitality,Brazil,9,66.0,178519.88,135548.8,13476.7,22,39.0,6.32,27.54,5.64,24.46,29.71,24.070753352511783
BG-03991,Blue Marzen Holdings,Energy,Australia,22,444.0,1137666.92625,818667.03125,92339.83000000002,226,513.5,7.45,19.23,5.2,2.53,-7.78,28.039832014058252
BG-03992,Nova Lumtek Dynamics,Real Estate,South Africa,23,22.0,800528.66,538313.26,44482.69,226,306.0,7.66,4.36,5.47,26.78,17.32,32.755279492429416
BG-03993,Summit Fintek Works,Retail,Australia,11,826.5,141381.55,107647.33,11216.31,9,30.0,6.18,36.42,7.46,10.45,19.25,23.860411772257407
BG-03994,Bright Lumvia Holdings,Manufacturing,Brazil,40,826.5,285284.35,206879.67,31563.48,48,68.0,7.48,18.31,5.8,18.72,7.59,27.48299372187783
BG-03995,Nova Oracor Group,Finance,India,44,191.0,1023018.84,818667.03125,80658.41,119,186.0,7.52,17.62,7.72,8.33,25.62,19.975371005875118
BG-03996,Nova Lumtek Works,Hospitality,Germany,24,826.5,118673.41,79800.49,6990.72,28,87.0,6.49,27.11,4.81,4.46,33.64,32.75621725203649
BG-03997,Apex Zenora Dynamics,Technology,Germany,8,137.0,308084.45,229166.98,36623.97,18,99.0,8.95,7.21,7.56,31.57,40.92,25.615531715411148
BG-03998,Vertex Corora Holdings,Hospitality,India,15,198.0,477852.61,368317.21,31854.6,46,92.0,8.07,25.91,5.0,10.25,19.55,22.922423715546927
BG-03999,Prime Medfin Holdings,Finance,Nigeria,28,577.0,114864.86,81723.93,2274.15,8,21.0,8.16,13.33,7.03,20.69,27.31,28.852104986677396
BG-04000,Vertex Oramed Systems,Real Estate,France,38,168.0,145545.89,111895.23,17178.16,53,214.0,6.65,6.73,5.75,4.01,17.87,23.120309340236275
BG-04001,Blue Oralum Group,Real Estate,France,41,155.0,877026.03,626954.4,62009.44,226,513.5,7.02,14.83,5.05,22.89,12.91,28.513592692340044
BG-04002,Bright Marmed Dynamics,Manufacturing,South Africa,38,91.0,285130.29,200455.9,34448.93,27,32.0,6.95,25.63,7.03,10.98,-5.99,29.696736183307635
BG-04003,Vertex Marsol Systems,Finance,South Africa,3,265.0,222773.4,141714.23,5296.21,24,117.0,6.76,11.8,6.13,7.45,23.62,36.386377368213616
BG-04004,Nova Tekvia Labs,Retail,South Africa,39,639.0,646623.21,544322.85,33831.08,56,215.0,7.19,24.32,3.94,5.22,22.04,15.820706466753641
BG-04005,Bright Oracor Ventures,Healthcare,Nigeria,9,99.0,868855.89,654599.87,25423.54,95,78.0,8.77,12.82,4.98,35.215,17.05,24.659557754738824
BG-04006,Bright Martek Ventures,Technology,Australia,23,149.0,640340.68,424510.69,61188.63,89,236.0,9.23,11.39,7.85,9.61,42.49,33.70549408168165
BG-04007,Nova Finmar Works,Retail,Nigeria,11,572.0,210058.99,151139.18,26271.5,11,45.0,6.74,21.82,5.65,15.33,3.82,28.049173234623282
BG-04008,Summit Finfin Group,Education,Nigeria,23,67.0,113044.79,87077.61,2181.41,15,23.0,8.25,4.14,4.65,18.09,25.25,22.970700374603727
BG-04009,Apex Lumcor Systems,Energy,United Kingdom,5,282.0,649767.69,437003.49,53378.67,179,296.0,7.16,8.42,7.23,7.64,39.65,32.74465678648934
BG-04010,Nova Oramar Labs,Finance,United Kingdom,9,59.0,430186.51,314488.01,11692.09,157,513.5,9.44,1.0,6.61,12.03,24.03,26.894962373413335
BG-04011,Vertex Zentek Labs,Finance,United Kingdom,22,66.0,293134.83,146152.22,4666.87,46,157.0,6.46,10.16,6.07,25.18,6.7,50.14163959977053
BG-04012,Summit Lumlum Dynamics,Finance,Brazil,5,306.0,802254.17,542178.76,39829.51,202,467.0,8.11,17.26,7.11,24.97,50.65,32.418081416765965
BG-04013,Prime Zentek Dynamics,Healthcare,South Africa,29,523.0,458065.74,327480.11,35407.04,59,144.0,8.32,8.76,6.08,1.44,16.84,28.508054324254857
BG-04014,Nova Cormed Ventures,Education,France,26,116.0,248201.28,201001.08,26031.94,45,158.0,7.42,21.19,4.35,33.24,14.56,19.016904344731827
BG-04015,Blue Medlum Labs,Logistics,Germany,19,279.0,272601.63,236933.83,23264.14,31,131.0,6.88,23.49,4.85,3.64,3.93,13.084221103153352
BG-04016,Summit Zenmed Ventures,Technology,United States,38,151.0,152324.58,96802.44,4375.3,191,234.0,6.93,13.0,7.78,34.15,51.78,36.44988878354366
BG-04017,Nova Zenzen Group,Education,United Kingdom,14,153.0,138737.81,111975.04,18070.93,23,46.0,6.91,11.01,5.48,4.12,20.02,19.29017763794888
BG-04018,Apex Soltek Group,Hospitality,India,30,48.0,67175.63,59068.94,1654.7,11,24.0,6.82,35.6,5.82,2.38,27.43,12.067903196441927
BG-04019,Bright Tekvia Systems,Healthcare,Germany,31,74.0,178879.82,156798.79,23180.79,58,148.0,8.02,15.3,5.51,10.42,-19.635000000000005,12.3440587093614
BG-04020,Bright Tekmed Labs,Hospitality,India,8,144.0,109063.26,95267.12,8365.94,18,60.0,7.19,18.06,4.79,6.16,1.81,12.649667724951556
BG-04021,Nova Viacor Holdings,Retail,India,16,172.0,210079.93,179778.18,13738.33,24,36.0,7.63,19.73,4.42,1.58,10.05,14.423914745211503
BG-04022,Prime Oravia Works,Hospitality,South Africa,36,56.0,138848.35,94448.34,18780.98,61,172.0,7.06,30.53,6.88,9.53,11.7,31.97734074621701
BG-04023,Vertex Viamar Systems,Energy,India,9,488.0,1113740.96,639274.29,38167.74,226,513.5,7.43,18.52,5.45,7.07,1.58,42.60116912643672
BG-04024,Vertex Lumlum Systems,Logistics,Nigeria,3,238.0,517200.37,463727.19,37464.21,96,150.0,7.12,17.62,5.69,12.26,28.3,10.338967854953388
BG-04025,Bright Corcor Dynamics,Technology,Canada,43,143.0,793098.52,568904.95,67917.23,38,151.0,6.92,15.62,9.18,0.65,33.89,28.268060568313764
BG-04026,Prime Medsol Labs,Education,United Kingdom,29,406.0,51905.34,49195.36,4221.48,20,22.0,6.92,8.31,6.86,5.68,8.13,5.221004235787678
BG-04027,Bright Solcor Labs,Technology,Nigeria,10,226.0,354091.13,282299.74,5710.96,168,344.0,8.49,17.65,7.49,6.22,26.53,20.274834334313883
BG-04028,Vertex Viavia Labs,Technology,United Kingdom,27,454.0,331637.85,274900.25,37511.46,87,191.0,6.02,17.77,9.62,0.55,50.9,17.108300515155307
BG-04029,Bright Medlum Labs,Finance,United Kingdom,36,279.0,997566.63,557433.83,92339.83000000002,116,409.0,7.12,7.91,5.42,13.88,2.18,44.12064184624941
BG-04030,Summit Teklum Ventures,Logistics,United States,32,308.0,319280.5,227785.68,25963.68,28,93.0,8.32,27.58,5.43,13.4,31.81,28.65656374253987
BG-04031,Prime Finsol Dynamics,Retail,Germany,24,96.0,298972.46,222769.12,13557.9,139,275.0,5.53,25.11,4.63,35.215,1.7,25.48841455162794
BG-04032,Nova Corlum Labs,Retail,India,42,470.0,105954.96,86847.73,8836.44,9,17.0,7.78,10.62,6.3,5.08,41.23,18.033351152225443
BG-04033,Summit Oraora Holdings,Manufacturing,South Africa,35,118.0,1137666.92625,818667.03125,92339.83000000002,142,513.5,5.75,14.94,4.1,11.67,17.43,28.039832014058252
BG-04034,Prime Finvia Holdings,Healthcare,Brazil,4,172.0,1137666.92625,818667.03125,90994.56,226,513.5,7.11,6.71,7.45,18.59,9.63,28.039832014058252
BG-04035,Blue Viamar Holdings,Technology,Australia,3,224.0,340728.05,224360.44,8215.74,116,513.5,8.09,15.07,7.79,35.215,48.57,34.15263580441938
BG-04036,Bright Viaora Ventures,Energy,Germany,33,739.0,1137666.92625,818667.03125,92339.83000000002,226,337.0,7.24,7.17,5.16,16.43,18.15,28.039832014058252
BG-04037,Nova Viavia Works,Education,Germany,28,47.0,206906.0,184626.99,11495.75,226,513.5,6.8,15.04,6.65,5.7,14.22,10.767696441862492
BG-04038,Blue Marlum Ventures,Energy,Germany,15,290.0,124429.13,88225.9,5546.6,28,44.0,9.58,6.44,5.23,9.61,2.46,29.095461810269036
BG-04039,Nova Cortek Group,Real Estate,Australia,9,57.0,328880.13,227690.06,17611.94,226,483.0,6.07,15.52,7.1,14.31,7.1,30.768070421280854
BG-04040,Prime Oralum Works,Energy,Germany,13,826.5,246722.31,172599.36,4301.99,56,115.0,7.34,7.24,6.78,6.35,26.92,30.043067446960926
BG-04041,Vertex Zensol Group,Manufacturing,South Africa,1,826.5,873043.39,759643.06,44619.4,66,141.0,7.89,14.82,3.67,12.69,-10.44,12.989082936645332
BG-04042,Vertex Zencor Ventures,Technology,India,33,71.0,201492.1,118379.15,18354.86,16,90.0,6.53,11.71,7.96,9.11,2.93,41.24873878429974
BG-04043,Summit Viafin Ventures,Energy,United States,39,826.5,373641.54,283759.77,6920.81,67,119.0,6.67,14.87,6.15,2.98,13.39,24.055614908342353
BG-04044,Prime Solvia Dynamics,Energy,Canada,23,492.0,219290.19,133486.48,9727.48,113,278.0,9.61,12.44,5.07,12.02,23.72,39.12792906969527
BG-04045,Apex Zencor Systems,Manufacturing,South Africa,40,826.5,600326.6,425259.19,25879.2,40,185.0,6.97,25.41,5.08,12.36,17.64,29.16202780286597
BG-04046,Vertex Zenora Holdings,Retail,United Kingdom,31,274.0,56601.69,48551.54,2509.28,7,30.0,6.78,33.25,3.84,5.74,29.03,14.222455195242405
BG-04047,Summit Solvia Holdings,Hospitality,Germany,40,245.0,128871.04,114543.82,3174.89,8,20.0,5.47,35.27,4.5,10.34,-13.51,11.117486131872598
BG-04048,Blue Fintek Ventures,Retail,India,16,435.0,173841.56,110885.57,18750.4,9,35.0,6.25,12.28,6.66,11.66,11.4,36.214579528623645
BG-04049,Vertex Lumora Systems,Finance,South Africa,25,463.0,562044.58,429977.82,65391.31,38,126.0,8.42,13.49,9.02,23.39,7.14,23.497559570808416
BG-04050,Nova Lumlum Holdings,Finance,United Kingdom,40,134.0,219808.81,141482.85,8809.2,26,87.0,5.91,11.17,5.16,23.22,6.28,35.633676375391865
BG-04051,Nova Solcor Holdings,Healthcare,United Kingdom,21,259.0,76941.22,64689.2,6016.23,6,20.0,7.28,1.0,6.35,16.54,38.98,15.923870195975582
BG-04052,Bright Tekvia Group,Retail,Australia,9,27.0,89899.34,71479.81,4555.47,5,26.0,6.65,23.26,7.65,10.34,14.23,20.489060320131383
BG-04053,Nova Viavia Holdings,Hospitality,Australia,5,198.0,76371.52,70063.89,4558.21,35,87.0,7.28,35.98,5.41,13.29,13.77,8.259139008887088
BG-04054,Apex Finvia Dynamics,Education,South Africa,6,461.0,79927.35,50845.87,10244.85,6,20.0,8.3,7.08,4.83,4.89,33.55,36.38489203007481
BG-04055,Nova Oracor Systems,Real Estate,Nigeria,26,165.0,351479.47,232077.93,31778.73,84,91.0,4.420000000000001,4.59,6.2,16.19,29.69,33.97112781580102
BG-04056,Prime Lumzen Dynamics,Manufacturing,India,41,826.5,968461.45,689026.26,15680.07,99,151.0,8.34,18.6,6.94,25.01,25.47,28.85351709146502
BG-04057,Apex Tekfin Holdings,Retail,Brazil,34,826.5,158784.42,119355.17,20049.97,28,93.0,6.35,18.52,6.19,3.27,25.38,24.831938801048626
BG-04058,Apex Lumcor Systems,Energy,France,24,260.0,506642.83,353045.61,16652.43,149,406.0,6.22,18.51,6.24,11.94,35.08,30.316667068988227
BG-04059,Prime Soltek Dynamics,Education,Germany,21,19.0,461016.18,348906.29,53909.98,64,138.0,8.31,10.01,6.23,26.19,-5.29,24.31799465259549
BG-04060,Bright Viacor Holdings,Retail,Brazil,44,729.0,131455.5,79960.4,9854.14,32,38.0,6.71,22.32,6.83,16.67,-2.38,39.17302813499626
BG-04061,Prime Finvia Systems,Retail,Germany,16,97.0,140793.44,118056.41,12616.22,12,19.0,6.87,14.27,3.73,12.27,9.1,16.149211213249707
BG-04062,Prime Tekfin Works,Technology,Brazil,24,200.0,422852.16,317012.73,32368.54,65,179.0,8.61,11.52,7.77,4.26,23.07,25.0298898792429
BG-04063,Blue Orafin Labs,Real Estate,India,24,380.0,313874.97,224218.38,27063.34,226,513.5,4.84,11.08,4.53,11.62,11.78,28.564428058726687
BG-04064,Prime Medcor Group,Education,France,29,99.0,252467.07,164748.95,15011.36,62,157.0,7.51,18.55,6.81,8.81,28.98,34.744380722602756
BG-04065,Summit Zenvia Holdings,Education,France,18,622.0,87242.16,70066.83,7630.11,20,45.0,9.23,17.49,6.57,8.87,29.3,19.686960983084326
BG-04066,Apex Fintek Labs,Retail,Nigeria,41,314.0,466905.04,421175.64,64388.47,62,178.0,6.28,33.94,6.24,27.9,21.69,9.794154288846393
BG-04067,Prime Oraora Systems,Retail,Australia,27,826.5,58623.25,42494.34,8089.98,3,8.0,6.84,24.35,5.09,11.96,1.42,27.512821278247117
BG-04068,Summit Zenmar Holdings,Finance,United States,37,161.0,470108.64,266611.77,23020.82,56,143.0,8.51,13.55,7.92,1.08,32.45,43.28720059261195
BG-04069,Nova Marora Systems,Logistics,Australia,28,160.0,116483.26,97930.06,9615.52,11,36.0,9.5,17.45,7.22,8.11,31.09,15.92778224098467
BG-04070,Bright Viacor Systems,Hospitality,India,31,615.0,187696.96,152921.42,24689.96,19,51.0,8.74,25.48,6.84,5.27,3.27,18.527492400516227
BG-04071,Apex Tekvia Systems,Technology,United Kingdom,27,103.0,608326.42,423698.35,47721.09,61,253.0,8.62,17.48,7.15,19.62,54.665000000000006,30.350164636939496
BG-04072,Apex Marmed Labs,Healthcare,United States,9,374.0,1137666.92625,779814.79,92339.83000000002,226,513.5,9.74,8.53,7.14,15.09,49.29,31.454912504977113
BG-04073,Nova Tekzen Works,Healthcare,Canada,31,349.0,539116.25,316411.19,33079.9,46,53.0,10.0,1.0,6.12,9.79,25.66,41.30928348013995
BG-04074,Prime Finmar Systems,Real Estate,Germany,44,129.0,603436.87,394671.39,62884.96,150,229.0,7.55,12.65,4.39,7.33,24.05,34.59607630538054
BG-04075,Summit Medfin Labs,Energy,Brazil,37,389.0,1000579.95,696004.7,59231.65,226,513.5,6.71,16.31,5.39,10.79,34.16,30.439871396583552
BG-04076,Vertex Lumzen Works,Real Estate,Brazil,6,37.0,275493.62,207894.78,29873.86,73,310.0,8.75,9.98,2.52,14.64,15.68,24.537352262458924
BG-04077,Vertex Lumzen Dynamics,Logistics,India,43,194.0,338319.95,267480.69,12582.95,27,74.0,6.15,11.3,6.6,3.05,46.25,20.938540573797084
BG-04078,Nova Medfin Holdings,Real Estate,United Kingdom,35,406.0,230049.39,147764.52,8170.35,19,59.0,7.53,18.08,4.56,12.28,-1.81,35.768349570498756
BG-04079,Bright Marsol Ventures,Technology,India,29,265.0,169113.55,102987.43,8814.26,8,64.0,7.64,20.97,8.59,32.76,40.79,39.10160953986242
